0, ML, 90, OFFSET, 3527484
766, ML, 25, OFFSET, 5982
767, ML, 33, OFFSET, 6653
768, ML, 59, OFFSET, 8198
769, ML, 60, OFFSET, 5689
770, ML, 66, OFFSET, 5837
771, ML, 32, OFFSET, 6123
772, ML, 33, OFFSET, 6296
773, ML, 27, OFFSET, 6354
774, ML, 24, OFFSET, 5959
775, ML, 12, OFFSET, 6350
776, ML, 12, OFFSET, 6201
777, ML, 11, OFFSET, 5594
778, ML, 15, OFFSET, 5690
779, ML, 17, OFFSET, 6329
780, ML, 20, OFFSET, 5772
781, ML, 20, OFFSET, 5838
782, ML, 13, OFFSET, 5816
783, ML, 11, OFFSET, 7074
784, ML, 12, OFFSET, 6024
785, ML, 12, OFFSET, 5854
786, ML, 9, OFFSET, 5977
787, ML, 10, OFFSET, 5909
788, ML, 13, OFFSET, 5380
789, ML, 10, OFFSET, 6087
790, ML, 16, OFFSET, 6311
791, ML, 16, OFFSET, 5601
792, ML, 13, OFFSET, 5466
793, ML, 11, OFFSET, 6951
794, ML, 7, OFFSET, 7108
795, ML, 10, OFFSET, 5613
796, ML, 10, OFFSET, 5643
797, ML, 9, OFFSET, 5751
798, ML, 6, OFFSET, 6081
799, ML, 7, OFFSET, 5382
800, ML, 14, OFFSET, 5480
801, ML, 15, OFFSET, 6277
802, ML, 13, OFFSET, 5405
803, ML, 8, OFFSET, 5335
804, ML, 10, OFFSET, 5266
805, ML, 12, OFFSET, 6016
806, ML, 13, OFFSET, 5277
807, ML, 12, OFFSET, 5111
808, ML, 8, OFFSET, 5869
809, ML, 11, OFFSET, 6089
810, ML, 32, OFFSET, 5871
811, ML, 43, OFFSET, 5748
812, ML, 29, OFFSET, 6057
813, ML, 19, OFFSET, 5428
814, ML, 16, OFFSET, 5426
815, ML, 11, OFFSET, 5421
816, ML, 14, OFFSET, 5989
817, ML, 15, OFFSET, 5642
818, ML, 16, OFFSET, 5307
819, ML, 6, OFFSET, 5662
820, ML, 5, OFFSET, 6292
821, ML, 7, OFFSET, 5258
822, ML, 9, OFFSET, 5244
823, ML, 13, OFFSET, 5667
824, ML, 10, OFFSET, 5676
825, ML, 13, OFFSET, 5206
826, ML, 10, OFFSET, 5304
827, ML, 14, OFFSET, 5774
828, ML, 22, OFFSET, 5865
829, ML, 20, OFFSET, 5484
830, ML, 33, OFFSET, 5514
831, ML, 21, OFFSET, 6474
832, ML, 11, OFFSET, 6692
833, ML, 13, OFFSET, 5411
834, ML, 7, OFFSET, 5634
835, ML, 12, OFFSET, 5859
836, ML, 23, OFFSET, 5273
837, ML, 31, OFFSET, 5159
838, ML, 53, OFFSET, 5555
839, ML, 43, OFFSET, 5429
840, ML, 62, OFFSET, 5143
841, ML, 30, OFFSET, 5245
842, ML, 27, OFFSET, 5833
843, ML, 16, OFFSET, 5175
844, ML, 16, OFFSET, 4950
845, ML, 6, OFFSET, 5596
846, ML, 7, OFFSET, 5756
847, ML, 9, OFFSET, 5056
848, ML, 14, OFFSET, 5151
849, ML, 16, OFFSET, 5573
850, ML, 12, OFFSET, 5479
851, ML, 8, OFFSET, 4986
852, ML, 9, OFFSET, 5160
853, ML, 10, OFFSET, 5561
854, ML, 16, OFFSET, 5189
855, ML, 14, OFFSET, 5200
856, ML, 13, OFFSET, 5076
857, ML, 12, OFFSET, 5807
858, ML, 13, OFFSET, 5316
859, ML, 15, OFFSET, 5166
860, ML, 13, OFFSET, 5717
861, ML, 10, OFFSET, 5502
862, ML, 2, OFFSET, 4766
863, ML, 5, OFFSET, 5008
864, ML, 11, OFFSET, 5685
865, ML, 15, OFFSET, 5160
866, ML, 20, OFFSET, 4757
867, ML, 12, OFFSET, 4897
868, ML, 8, OFFSET, 5608
869, ML, 11, OFFSET, 5098
870, ML, 13, OFFSET, 4642
871, ML, 11, OFFSET, 4880
872, ML, 8, OFFSET, 5312
873, ML, 8, OFFSET, 5022
874, ML, 9, OFFSET, 4991
875, ML, 10, OFFSET, 5211
876, ML, 11, OFFSET, 5228
877, ML, 10, OFFSET, 4817
878, ML, 14, OFFSET, 4603
879, ML, 11, OFFSET, 5340
880, ML, 17, OFFSET, 4746
881, ML, 11, OFFSET, 4660
882, ML, 9, OFFSET, 4702
883, ML, 7, OFFSET, 5183
884, ML, 7, OFFSET, 4614
885, ML, 12, OFFSET, 4485
886, ML, 23, OFFSET, 4820
887, ML, 16, OFFSET, 5018
888, ML, 9, OFFSET, 4540
889, ML, 10, OFFSET, 4999
890, ML, 8, OFFSET, 5130
891, ML, 3, OFFSET, 4704
892, ML, 1, OFFSET, 4444
893, ML, 5, OFFSET, 4615
894, ML, 12, OFFSET, 5093
895, ML, 8, OFFSET, 5292
896, ML, 13, OFFSET, 5818
897, ML, 10, OFFSET, 4718
898, ML, 17, OFFSET, 5032
899, ML, 16, OFFSET, 4597
900, ML, 31, OFFSET, 4658
901, ML, 22, OFFSET, 5042
902, ML, 12, OFFSET, 4930
903, ML, 3, OFFSET, 4487
904, ML, 7, OFFSET, 4480
905, ML, 8, OFFSET, 5101
906, ML, 17, OFFSET, 4917
907, ML, 22, OFFSET, 4614
908, ML, 47, OFFSET, 4549
909, ML, 46, OFFSET, 5444
910, ML, 48, OFFSET, 4775
911, ML, 11, OFFSET, 4335
912, ML, 6, OFFSET, 4663
913, ML, 9, OFFSET, 4796
914, ML, 9, OFFSET, 4489
915, ML, 6, OFFSET, 4491
916, ML, 7, OFFSET, 5245
917, ML, 5, OFFSET, 4747
918, ML, 6, OFFSET, 4535
919, ML, 3, OFFSET, 4519
920, ML, 6, OFFSET, 4852
921, ML, 9, OFFSET, 4944
922, ML, 12, OFFSET, 4837
923, ML, 5, OFFSET, 4789
924, ML, 10, OFFSET, 5456
925, ML, 4, OFFSET, 4459
926, ML, 8, OFFSET, 4181
927, ML, 4, OFFSET, 5081
928, ML, 10, OFFSET, 4863
929, ML, 7, OFFSET, 4519
930, ML, 5, OFFSET, 4492
931, ML, 5, OFFSET, 4944
932, ML, 3, OFFSET, 4480
933, ML, 3, OFFSET, 4238
934, ML, 7, OFFSET, 4413
935, ML, 10, OFFSET, 4972
936, ML, 15, OFFSET, 4427
937, ML, 11, OFFSET, 4436
938, ML, 9, OFFSET, 4953
939, ML, 9, OFFSET, 4830
940, ML, 7, OFFSET, 4042
941, ML, 10, OFFSET, 4079
942, ML, 15, OFFSET, 4908
943, ML, 10, OFFSET, 4442
944, ML, 8, OFFSET, 4059
945, ML, 10, OFFSET, 4495
946, ML, 7, OFFSET, 4826
947, ML, 5, OFFSET, 4262
948, ML, 4, OFFSET, 4487
949, ML, 5, OFFSET, 4237
950, ML, 15, OFFSET, 4456
951, ML, 18, OFFSET, 4091
952, ML, 14, OFFSET, 4447
953, ML, 11, OFFSET, 4729
954, ML, 14, OFFSET, 4427
955, ML, 24, OFFSET, 4265
956, ML, 27, OFFSET, 4288
957, ML, 20, OFFSET, 4423
958, ML, 5, OFFSET, 4181
959, ML, 2, OFFSET, 4618
960, ML, 2, OFFSET, 5217
961, ML, 5, OFFSET, 4503
962, ML, 5, OFFSET, 4117
963, ML, 6, OFFSET, 4280
964, ML, 10, OFFSET, 4285
965, ML, 8, OFFSET, 4387
966, ML, 12, OFFSET, 4089
967, ML, 10, OFFSET, 3966
968, ML, 18, OFFSET, 4482
969, ML, 14, OFFSET, 4202
970, ML, 21, OFFSET, 3913
971, ML, 11, OFFSET, 4109
972, ML, 11, OFFSET, 4403
973, ML, 9, OFFSET, 4311
974, ML, 9, OFFSET, 3938
975, ML, 6, OFFSET, 4026
976, ML, 8, OFFSET, 4449
977, ML, 17, OFFSET, 4020
978, ML, 46, OFFSET, 4100
979, ML, 40, OFFSET, 4301
980, ML, 35, OFFSET, 4095
981, ML, 14, OFFSET, 4069
982, ML, 20, OFFSET, 3820
983, ML, 17, OFFSET, 4179
984, ML, 17, OFFSET, 4104
985, ML, 13, OFFSET, 4056
986, ML, 10, OFFSET, 4345
987, ML, 5, OFFSET, 4653
988, ML, 8, OFFSET, 4333
989, ML, 4, OFFSET, 4155
990, ML, 5, OFFSET, 4314
991, ML, 5, OFFSET, 4433
992, ML, 5, OFFSET, 4139
993, ML, 6, OFFSET, 4244
994, ML, 6, OFFSET, 4367
995, ML, 5, OFFSET, 4235
996, ML, 10, OFFSET, 3976
997, ML, 12, OFFSET, 4186
998, ML, 12, OFFSET, 4328
999, ML, 9, OFFSET, 4062
1000, ML, 1, OFFSET, 4115
1001, ML, 4, OFFSET, 4349
1002, ML, 4, OFFSET, 4532
1003, ML, 3, OFFSET, 3801
1004, ML, 6, OFFSET, 4065
1005, ML, 5, OFFSET, 4263
1006, ML, 7, OFFSET, 3966
1007, ML, 6, OFFSET, 4109
1008, ML, 6, OFFSET, 3993
1009, ML, 5, OFFSET, 4376
1010, ML, 4, OFFSET, 3977
1011, ML, 5, OFFSET, 3914
1012, ML, 7, OFFSET, 4146
1013, ML, 5, OFFSET, 4265
1014, ML, 5, OFFSET, 4069
1015, ML, 9, OFFSET, 3946
1016, ML, 7, OFFSET, 4101
1017, ML, 9, OFFSET, 4002
1018, ML, 8, OFFSET, 3841
1019, ML, 5, OFFSET, 3958
1020, ML, 10, OFFSET, 4250
1021, ML, 6, OFFSET, 4180
1022, ML, 11, OFFSET, 4186
1023, ML, 23, OFFSET, 4356
1024, ML, 43, OFFSET, 5273
1025, ML, 53, OFFSET, 3912
1026, ML, 32, OFFSET, 3974
1027, ML, 17, OFFSET, 4184
1028, ML, 10, OFFSET, 4224
1029, ML, 4, OFFSET, 3843
1030, ML, 4, OFFSET, 4143
1031, ML, 5, OFFSET, 3983
1032, ML, 8, OFFSET, 4029
1033, ML, 5, OFFSET, 3741
1034, ML, 1, OFFSET, 3730
1035, ML, 2, OFFSET, 4040
1036, ML, 4, OFFSET, 3775
1037, ML, 9, OFFSET, 3931
1038, ML, 10, OFFSET, 3991
1039, ML, 10, OFFSET, 4109
1040, ML, 22, OFFSET, 3719
1041, ML, 26, OFFSET, 4267
1042, ML, 17, OFFSET, 3794
1043, ML, 9, OFFSET, 3761
1044, ML, 3, OFFSET, 3563
1045, ML, 6, OFFSET, 3999
1046, ML, 11, OFFSET, 3981
1047, ML, 16, OFFSET, 3623
1048, ML, 33, OFFSET, 3683
1049, ML, 27, OFFSET, 3744
1050, ML, 39, OFFSET, 3988
1051, ML, 16, OFFSET, 3652
1052, ML, 29, OFFSET, 3788
1053, ML, 45, OFFSET, 3565
1054, ML, 36, OFFSET, 3820
1055, ML, 18, OFFSET, 3532
1056, ML, 17, OFFSET, 3728
1057, ML, 4, OFFSET, 3872
1058, ML, 7, OFFSET, 3658
1059, ML, 5, OFFSET, 3565
1060, ML, 7, OFFSET, 3486
1061, ML, 4, OFFSET, 3667
1062, ML, 6, OFFSET, 3622
1063, ML, 5, OFFSET, 3632
1064, ML, 11, OFFSET, 3720
1065, ML, 6, OFFSET, 4026
1066, ML, 7, OFFSET, 3690
1067, ML, 4, OFFSET, 3362
1068, ML, 8, OFFSET, 3489
1069, ML, 12, OFFSET, 3493
1070, ML, 15, OFFSET, 3232
1071, ML, 13, OFFSET, 3492
1072, ML, 11, OFFSET, 3773
1073, ML, 8, OFFSET, 3720
1074, ML, 8, OFFSET, 3304
1075, ML, 7, OFFSET, 3399
1076, ML, 6, OFFSET, 3637
1077, ML, 3, OFFSET, 3570
1078, ML, 4, OFFSET, 3239
1079, ML, 4, OFFSET, 3493
1080, ML, 8, OFFSET, 3485
1081, ML, 7, OFFSET, 3352
1082, ML, 7, OFFSET, 3407
1083, ML, 7, OFFSET, 3683
1084, ML, 14, OFFSET, 3379
1085, ML, 7, OFFSET, 3513
1086, ML, 5, OFFSET, 3319
1087, ML, 5, OFFSET, 4005
1088, ML, 3, OFFSET, 4225
1089, ML, 4, OFFSET, 3474
1090, ML, 2, OFFSET, 3596
1091, ML, 5, OFFSET, 3710
1092, ML, 9, OFFSET, 3369
1093, ML, 8, OFFSET, 3375
1094, ML, 10, OFFSET, 3560
1095, ML, 7, OFFSET, 3142
1096, ML, 14, OFFSET, 3014
1097, ML, 16, OFFSET, 3312
1098, ML, 13, OFFSET, 3355
1099, ML, 10, OFFSET, 3381
1100, ML, 8, OFFSET, 3104
1101, ML, 4, OFFSET, 3320
1102, ML, 3, OFFSET, 3547
1103, ML, 4, OFFSET, 3146
1104, ML, 6, OFFSET, 3195
1105, ML, 8, OFFSET, 3535
1106, ML, 14, OFFSET, 3312
1107, ML, 11, OFFSET, 3111
1108, ML, 14, OFFSET, 3241
1109, ML, 7, OFFSET, 3524
1110, ML, 8, OFFSET, 3243
1111, ML, 5, OFFSET, 3043
1112, ML, 7, OFFSET, 3279
1113, ML, 7, OFFSET, 3606
1114, ML, 6, OFFSET, 3202
1115, ML, 10, OFFSET, 3214
1116, ML, 13, OFFSET, 3371
1117, ML, 15, OFFSET, 3408
1118, ML, 22, OFFSET, 3312
1119, ML, 25, OFFSET, 3517
1120, ML, 30, OFFSET, 3211
1121, ML, 27, OFFSET, 3088
1122, ML, 22, OFFSET, 2941
1123, ML, 17, OFFSET, 2877
1124, ML, 14, OFFSET, 3088
1125, ML, 13, OFFSET, 3037
1126, ML, 5, OFFSET, 3103
1127, ML, 7, OFFSET, 3004
1128, ML, 5, OFFSET, 3231
1129, ML, 6, OFFSET, 2812
1130, ML, 9, OFFSET, 3099
1131, ML, 6, OFFSET, 2986
1132, ML, 26, OFFSET, 3121
1133, ML, 28, OFFSET, 2895
1134, ML, 31, OFFSET, 2952
1135, ML, 72, OFFSET, 3243
1136, ML, 107, OFFSET, 2931
1137, ML, 11, OFFSET, 2984
1138, ML, 4, OFFSET, 2905
1139, ML, 8, OFFSET, 3162
1140, ML, 6, OFFSET, 3109
1141, ML, 5, OFFSET, 2946
1142, ML, 4, OFFSET, 2969
1143, ML, 1, OFFSET, 3168
1144, ML, 2, OFFSET, 2839
1145, ML, 8, OFFSET, 3190
1146, ML, 14, OFFSET, 3014
1147, ML, 2, OFFSET, 3028
1148, ML, 1, OFFSET, 2791
1149, ML, 3, OFFSET, 3004
1150, ML, 2, OFFSET, 2964
1151, ML, 7, OFFSET, 3066
1152, ML, 9, OFFSET, 3484
1153, ML, 13, OFFSET, 2793
1154, ML, 16, OFFSET, 3028
1155, ML, 10, OFFSET, 2747
1156, ML, 4, OFFSET, 2727
1157, ML, 3, OFFSET, 2792
1158, ML, 8, OFFSET, 2900
1159, ML, 8, OFFSET, 2672
1160, ML, 10, OFFSET, 2944
1161, ML, 9, OFFSET, 2931
1162, ML, 13, OFFSET, 2843
1163, ML, 14, OFFSET, 2921
1164, ML, 17, OFFSET, 2970
1165, ML, 19, OFFSET, 3405
1166, ML, 24, OFFSET, 3048
1167, ML, 21, OFFSET, 2875
1168, ML, 6, OFFSET, 2951
1169, ML, 3, OFFSET, 3038
1170, ML, 3, OFFSET, 2754
1171, ML, 5, OFFSET, 2774
1172, ML, 5, OFFSET, 2949
1173, ML, 4, OFFSET, 2857
1174, ML, 3, OFFSET, 2758
1175, ML, 5, OFFSET, 2861
1176, ML, 4, OFFSET, 3332
1177, ML, 3, OFFSET, 2911
1178, ML, 8, OFFSET, 2975
1179, ML, 8, OFFSET, 3096
1180, ML, 12, OFFSET, 3199
1181, ML, 10, OFFSET, 3095
1182, ML, 12, OFFSET, 2795
1183, ML, 5, OFFSET, 2910
1184, ML, 2, OFFSET, 2827
1185, ML, 3, OFFSET, 2712
1186, ML, 13, OFFSET, 2768
1187, ML, 11, OFFSET, 2910
1188, ML, 26, OFFSET, 2826
1189, ML, 18, OFFSET, 2782
1190, ML, 30, OFFSET, 2920
1191, ML, 12, OFFSET, 2890
1192, ML, 19, OFFSET, 2735
1193, ML, 12, OFFSET, 2765
1194, ML, 9, OFFSET, 2995
1195, ML, 4, OFFSET, 2756
1196, ML, 14, OFFSET, 2638
1197, ML, 9, OFFSET, 2514
1198, ML, 10, OFFSET, 2770
1199, ML, 8, OFFSET, 2669
1200, ML, 7, OFFSET, 2547
1201, ML, 10, OFFSET, 2597
1202, ML, 13, OFFSET, 2677
1203, ML, 9, OFFSET, 2903
1204, ML, 5, OFFSET, 2712
1205, ML, 3, OFFSET, 2493
1206, ML, 4, OFFSET, 2665
1207, ML, 1, OFFSET, 2686
1208, ML, 4, OFFSET, 2676
1209, ML, 2, OFFSET, 2856
1210, ML, 4, OFFSET, 2644
1211, ML, 0, OFFSET, 2508
1212, ML, 1, OFFSET, 2683
1213, ML, 6, OFFSET, 2726
1214, ML, 11, OFFSET, 2592
1215, ML, 10, OFFSET, 2745
1216, ML, 5, OFFSET, 3110
1217, ML, 4, OFFSET, 2517
1218, ML, 4, OFFSET, 2490
1219, ML, 4, OFFSET, 2447
1220, ML, 1, OFFSET, 2994
1221, ML, 0, OFFSET, 2599
1222, ML, 0, OFFSET, 2375
1223, ML, 1, OFFSET, 2515
1224, ML, 4, OFFSET, 2693
1225, ML, 3, OFFSET, 2903
1226, ML, 1, OFFSET, 2447
1227, ML, 6, OFFSET, 2686
1228, ML, 6, OFFSET, 2552
1229, ML, 8, OFFSET, 2536
1230, ML, 11, OFFSET, 2593
1231, ML, 14, OFFSET, 2476
1232, ML, 10, OFFSET, 2961
1233, ML, 9, OFFSET, 2621
1234, ML, 6, OFFSET, 2548
1235, ML, 11, OFFSET, 2511
1236, ML, 12, OFFSET, 2545
1237, ML, 12, OFFSET, 2454
1238, ML, 6, OFFSET, 2360
1239, ML, 3, OFFSET, 2544
1240, ML, 2, OFFSET, 2373
1241, ML, 1, OFFSET, 2404
1242, ML, 3, OFFSET, 2441
1243, ML, 2, OFFSET, 2646
1244, ML, 5, OFFSET, 2521
1245, ML, 2, OFFSET, 2477
1246, ML, 5, OFFSET, 2339
1247, ML, 5, OFFSET, 2521
1248, ML, 9, OFFSET, 2388
1249, ML, 7, OFFSET, 2510
1250, ML, 10, OFFSET, 2540
1251, ML, 6, OFFSET, 2558
1252, ML, 6, OFFSET, 2433
1253, ML, 4, OFFSET, 2325
1254, ML, 2, OFFSET, 2525
1255, ML, 2, OFFSET, 2436
1256, ML, 5, OFFSET, 2322
1257, ML, 8, OFFSET, 2367
1258, ML, 23, OFFSET, 2728
1259, ML, 21, OFFSET, 2351
1260, ML, 22, OFFSET, 2463
1261, ML, 8, OFFSET, 2442
1262, ML, 5, OFFSET, 2382
1263, ML, 3, OFFSET, 2409
1264, ML, 3, OFFSET, 2307
1265, ML, 7, OFFSET, 2485
1266, ML, 11, OFFSET, 2267
1267, ML, 4, OFFSET, 2169
1268, ML, 3, OFFSET, 2426
1269, ML, 2, OFFSET, 2419
1270, ML, 4, OFFSET, 2411
1271, ML, 3, OFFSET, 2367
1272, ML, 7, OFFSET, 2351
1273, ML, 4, OFFSET, 2535
1274, ML, 9, OFFSET, 2320
1275, ML, 8, OFFSET, 2369
1276, ML, 6, OFFSET, 2597
1277, ML, 5, OFFSET, 2623
1278, ML, 2, OFFSET, 2379
1279, ML, 1, OFFSET, 2604
1280, ML, 1, OFFSET, 3342
1281, ML, 1, OFFSET, 2351
1282, ML, 7, OFFSET, 2524
1283, ML, 7, OFFSET, 2532
1284, ML, 11, OFFSET, 2355
1285, ML, 6, OFFSET, 2338
1286, ML, 8, OFFSET, 2413
1287, ML, 6, OFFSET, 2409
1288, ML, 4, OFFSET, 2417
1289, ML, 4, OFFSET, 2587
1290, ML, 5, OFFSET, 2266
1291, ML, 4, OFFSET, 2644
1292, ML, 3, OFFSET, 2347
1293, ML, 2, OFFSET, 2340
1294, ML, 4, OFFSET, 2533
1295, ML, 4, OFFSET, 2382
1296, ML, 1, OFFSET, 2252
1297, ML, 1, OFFSET, 2285
1298, ML, 1, OFFSET, 2323
1299, ML, 1, OFFSET, 2418
1300, ML, 8, OFFSET, 2205
1301, ML, 12, OFFSET, 2261
1302, ML, 17, OFFSET, 2202
1303, ML, 3, OFFSET, 2256
1304, ML, 8, OFFSET, 2166
1305, ML, 11, OFFSET, 2203
1306, ML, 12, OFFSET, 2322
1307, ML, 7, OFFSET, 2362
1308, ML, 10, OFFSET, 2273
1309, ML, 11, OFFSET, 2161
1310, ML, 5, OFFSET, 2333
1311, ML, 3, OFFSET, 2485
1312, ML, 6, OFFSET, 2599
1313, ML, 6, OFFSET, 2628
1314, ML, 5, OFFSET, 2552
1315, ML, 1, OFFSET, 2231
1316, ML, 1, OFFSET, 2279
1317, ML, 0, OFFSET, 2457
1318, ML, 1, OFFSET, 2438
1319, ML, 3, OFFSET, 2205
1320, ML, 6, OFFSET, 2551
1321, ML, 5, OFFSET, 2312
1322, ML, 7, OFFSET, 2473
1323, ML, 1, OFFSET, 2263
1324, ML, 9, OFFSET, 2436
1325, ML, 10, OFFSET, 2346
1326, ML, 13, OFFSET, 1939
1327, ML, 6, OFFSET, 2188
1328, ML, 11, OFFSET, 2302
1329, ML, 9, OFFSET, 2323
1330, ML, 11, OFFSET, 2071
1331, ML, 6, OFFSET, 2092
1332, ML, 6, OFFSET, 2135
1333, ML, 7, OFFSET, 2135
1334, ML, 7, OFFSET, 2232
1335, ML, 10, OFFSET, 2284
1336, ML, 9, OFFSET, 2241
1337, ML, 2, OFFSET, 2177
1338, ML, 2, OFFSET, 2366
1339, ML, 3, OFFSET, 2297
1340, ML, 4, OFFSET, 2261
1341, ML, 4, OFFSET, 2500
1342, ML, 14, OFFSET, 3232
1343, ML, 13, OFFSET, 2650
1344, ML, 6, OFFSET, 2982
1345, ML, 2, OFFSET, 2021
1346, ML, 0, OFFSET, 2258
1347, ML, 4, OFFSET, 2160
1348, ML, 4, OFFSET, 2075
1349, ML, 4, OFFSET, 2191
1350, ML, 2, OFFSET, 2194
1351, ML, 2, OFFSET, 2373
1352, ML, 1, OFFSET, 2279
1353, ML, 2, OFFSET, 2180
1354, ML, 2, OFFSET, 2178
1355, ML, 4, OFFSET, 2789
1356, ML, 7, OFFSET, 2356
1357, ML, 11, OFFSET, 2222
1358, ML, 7, OFFSET, 2367
1359, ML, 3, OFFSET, 2393
1360, ML, 1, OFFSET, 2216
1361, ML, 1, OFFSET, 2379
1362, ML, 1, OFFSET, 2256
1363, ML, 1, OFFSET, 2592
1364, ML, 5, OFFSET, 2139
1365, ML, 8, OFFSET, 2063
1366, ML, 9, OFFSET, 2262
1367, ML, 8, OFFSET, 2493
1368, ML, 6, OFFSET, 2322
1369, ML, 2, OFFSET, 2119
1370, ML, 7, OFFSET, 1934
1371, ML, 11, OFFSET, 2014
1372, ML, 12, OFFSET, 2203
1373, ML, 5, OFFSET, 2163
1374, ML, 9, OFFSET, 1907
1375, ML, 8, OFFSET, 1965
1376, ML, 3, OFFSET, 2050
1377, ML, 2, OFFSET, 2065
1378, ML, 1, OFFSET, 1826
1379, ML, 1, OFFSET, 2037
1380, ML, 2, OFFSET, 2041
1381, ML, 3, OFFSET, 2192
1382, ML, 5, OFFSET, 2734
1383, ML, 2, OFFSET, 1935
1384, ML, 1, OFFSET, 1944
1385, ML, 1, OFFSET, 1895
1386, ML, 2, OFFSET, 2041
1387, ML, 2, OFFSET, 2264
1388, ML, 6, OFFSET, 2073
1389, ML, 4, OFFSET, 2125
1390, ML, 10, OFFSET, 2094
1391, ML, 5, OFFSET, 2166
1392, ML, 5, OFFSET, 2102
1393, ML, 2, OFFSET, 2096
1394, ML, 3, OFFSET, 1901
1395, ML, 2, OFFSET, 2164
1396, ML, 2, OFFSET, 2159
1397, ML, 4, OFFSET, 2074
1398, ML, 8, OFFSET, 2118
1399, ML, 11, OFFSET, 2085
1400, ML, 11, OFFSET, 2351
1401, ML, 5, OFFSET, 1835
1402, ML, 10, OFFSET, 2187
1403, ML, 5, OFFSET, 2251
1404, ML, 9, OFFSET, 2186
1405, ML, 2, OFFSET, 2145
1406, ML, 5, OFFSET, 2103
1407, ML, 5, OFFSET, 1970
1408, ML, 5, OFFSET, 2503
1409, ML, 4, OFFSET, 2052
1410, ML, 3, OFFSET, 2258
1411, ML, 3, OFFSET, 2113
1412, ML, 0, OFFSET, 1938
1413, ML, 0, OFFSET, 2105
1414, ML, 4, OFFSET, 1873
1415, ML, 4, OFFSET, 1921
1416, ML, 3, OFFSET, 1907
1417, ML, 4, OFFSET, 1939
1418, ML, 5, OFFSET, 1884
1419, ML, 3, OFFSET, 1844
1420, ML, 1, OFFSET, 1929
1421, ML, 5, OFFSET, 2186
1422, ML, 4, OFFSET, 2001
1423, ML, 1, OFFSET, 1817
1424, ML, 2, OFFSET, 2037
1425, ML, 3, OFFSET, 2122
1426, ML, 6, OFFSET, 1883
1427, ML, 6, OFFSET, 2014
1428, ML, 3, OFFSET, 1859
1429, ML, 2, OFFSET, 1977
1430, ML, 3, OFFSET, 1949
1431, ML, 1, OFFSET, 1936
1432, ML, 6, OFFSET, 1873
1433, ML, 4, OFFSET, 1796
1434, ML, 5, OFFSET, 1792
1435, ML, 2, OFFSET, 1944
1436, ML, 4, OFFSET, 1925
1437, ML, 2, OFFSET, 1799
1438, ML, 2, OFFSET, 1764
1439, ML, 1, OFFSET, 1862
1440, ML, 0, OFFSET, 1844
1441, ML, 1, OFFSET, 1765
1442, ML, 2, OFFSET, 1815
1443, ML, 1, OFFSET, 1926
1444, ML, 1, OFFSET, 1831
1445, ML, 1, OFFSET, 1867
1446, ML, 2, OFFSET, 1973
1447, ML, 0, OFFSET, 1996
1448, ML, 0, OFFSET, 1804
1449, ML, 0, OFFSET, 1775
1450, ML, 0, OFFSET, 1878
1451, ML, 1, OFFSET, 1873
1452, ML, 0, OFFSET, 1875
1453, ML, 1, OFFSET, 1801
1454, ML, 2, OFFSET, 1799
1455, ML, 3, OFFSET, 1951
1456, ML, 2, OFFSET, 1731
1457, ML, 1, OFFSET, 1928
1458, ML, 1, OFFSET, 1720
1459, ML, 2, OFFSET, 1771
1460, ML, 3, OFFSET, 2069
1461, ML, 2, OFFSET, 1675
1462, ML, 3, OFFSET, 1705
1463, ML, 1, OFFSET, 1811
1464, ML, 1, OFFSET, 1779
1465, ML, 2, OFFSET, 1819
1466, ML, 5, OFFSET, 1779
1467, ML, 5, OFFSET, 1724
1468, ML, 8, OFFSET, 1687
1469, ML, 8, OFFSET, 1936
1470, ML, 7, OFFSET, 1802
1471, ML, 2, OFFSET, 1831
1472, ML, 4, OFFSET, 2117
1473, ML, 6, OFFSET, 1928
1474, ML, 2, OFFSET, 1857
1475, ML, 2, OFFSET, 1715
1476, ML, 1, OFFSET, 1852
1477, ML, 1, OFFSET, 1778
1478, ML, 2, OFFSET, 1593
1479, ML, 2, OFFSET, 1611
1480, ML, 4, OFFSET, 1655
1481, ML, 3, OFFSET, 1761
1482, ML, 4, OFFSET, 1681
1483, ML, 3, OFFSET, 1659
1484, ML, 6, OFFSET, 1795
1485, ML, 7, OFFSET, 1699
1486, ML, 10, OFFSET, 1820
1487, ML, 3, OFFSET, 1757
1488, ML, 5, OFFSET, 1761
1489, ML, 1, OFFSET, 1815
1490, ML, 0, OFFSET, 1615
1491, ML, 2, OFFSET, 1827
1492, ML, 4, OFFSET, 1815
1493, ML, 7, OFFSET, 1751
1494, ML, 8, OFFSET, 1642
1495, ML, 7, OFFSET, 1817
1496, ML, 4, OFFSET, 1758
1497, ML, 3, OFFSET, 1661
1498, ML, 2, OFFSET, 1658
1499, ML, 2, OFFSET, 1701
1500, ML, 2, OFFSET, 1586
1501, ML, 3, OFFSET, 1708
1502, ML, 4, OFFSET, 1713
1503, ML, 2, OFFSET, 1740
1504, ML, 2, OFFSET, 1857
1505, ML, 0, OFFSET, 1771
1506, ML, 0, OFFSET, 1758
1507, ML, 0, OFFSET, 1753
1508, ML, 2, OFFSET, 1831
1509, ML, 2, OFFSET, 1683
1510, ML, 3, OFFSET, 1802
1511, ML, 4, OFFSET, 1667
1512, ML, 12, OFFSET, 1661
1513, ML, 14, OFFSET, 1753
