0, ML, 79, OFFSET, 2667825
768, ML, 23, OFFSET, 3671
769, ML, 43, OFFSET, 2666
770, ML, 54, OFFSET, 2768
771, ML, 21, OFFSET, 2806
772, ML, 16, OFFSET, 2794
773, ML, 14, OFFSET, 3123
774, ML, 16, OFFSET, 2882
775, ML, 8, OFFSET, 2701
776, ML, 5, OFFSET, 2860
777, ML, 11, OFFSET, 2796
778, ML, 9, OFFSET, 2726
779, ML, 9, OFFSET, 2673
780, ML, 11, OFFSET, 2746
781, ML, 9, OFFSET, 2930
782, ML, 11, OFFSET, 2687
783, ML, 10, OFFSET, 3341
784, ML, 5, OFFSET, 2959
785, ML, 9, OFFSET, 2736
786, ML, 9, OFFSET, 2634
787, ML, 6, OFFSET, 2624
788, ML, 9, OFFSET, 2533
789, ML, 3, OFFSET, 2888
790, ML, 5, OFFSET, 2716
791, ML, 10, OFFSET, 2593
792, ML, 8, OFFSET, 2638
793, ML, 9, OFFSET, 3819
794, ML, 5, OFFSET, 3395
795, ML, 7, OFFSET, 2703
796, ML, 7, OFFSET, 2784
797, ML, 7, OFFSET, 2489
798, ML, 5, OFFSET, 2624
799, ML, 2, OFFSET, 2532
800, ML, 4, OFFSET, 2596
801, ML, 9, OFFSET, 2707
802, ML, 9, OFFSET, 2510
803, ML, 1, OFFSET, 2582
804, ML, 6, OFFSET, 2474
805, ML, 2, OFFSET, 2630
806, ML, 8, OFFSET, 2506
807, ML, 10, OFFSET, 2382
808, ML, 4, OFFSET, 2681
809, ML, 4, OFFSET, 2598
810, ML, 12, OFFSET, 2831
811, ML, 29, OFFSET, 2856
812, ML, 22, OFFSET, 2718
813, ML, 17, OFFSET, 2400
814, ML, 16, OFFSET, 2532
815, ML, 12, OFFSET, 2637
816, ML, 8, OFFSET, 2605
817, ML, 8, OFFSET, 2647
818, ML, 9, OFFSET, 2473
819, ML, 2, OFFSET, 2682
820, ML, 1, OFFSET, 2761
821, ML, 5, OFFSET, 2527
822, ML, 6, OFFSET, 2627
823, ML, 4, OFFSET, 2634
824, ML, 3, OFFSET, 2569
825, ML, 12, OFFSET, 2482
826, ML, 7, OFFSET, 2461
827, ML, 5, OFFSET, 2456
828, ML, 9, OFFSET, 2768
829, ML, 10, OFFSET, 2529
830, ML, 27, OFFSET, 2547
831, ML, 19, OFFSET, 2820
832, ML, 10, OFFSET, 3172
833, ML, 13, OFFSET, 2517
834, ML, 10, OFFSET, 2463
835, ML, 12, OFFSET, 2575
836, ML, 13, OFFSET, 2557
837, ML, 24, OFFSET, 2438
838, ML, 32, OFFSET, 2317
839, ML, 44, OFFSET, 2474
840, ML, 43, OFFSET, 2416
841, ML, 22, OFFSET, 2473
842, ML, 20, OFFSET, 2436
843, ML, 8, OFFSET, 2456
844, ML, 9, OFFSET, 2395
845, ML, 5, OFFSET, 2541
846, ML, 7, OFFSET, 2454
847, ML, 6, OFFSET, 2428
848, ML, 2, OFFSET, 2355
849, ML, 10, OFFSET, 2459
850, ML, 9, OFFSET, 2409
851, ML, 6, OFFSET, 2301
852, ML, 4, OFFSET, 2423
853, ML, 6, OFFSET, 2342
854, ML, 10, OFFSET, 2292
855, ML, 15, OFFSET, 2361
856, ML, 10, OFFSET, 2175
857, ML, 2, OFFSET, 2443
858, ML, 3, OFFSET, 2424
859, ML, 6, OFFSET, 2386
860, ML, 9, OFFSET, 2672
861, ML, 7, OFFSET, 2384
862, ML, 2, OFFSET, 2180
863, ML, 4, OFFSET, 2341
864, ML, 3, OFFSET, 2457
865, ML, 7, OFFSET, 2266
866, ML, 11, OFFSET, 2303
867, ML, 8, OFFSET, 2187
868, ML, 3, OFFSET, 2397
869, ML, 4, OFFSET, 2264
870, ML, 9, OFFSET, 2172
871, ML, 6, OFFSET, 2075
872, ML, 7, OFFSET, 2182
873, ML, 6, OFFSET, 2300
874, ML, 6, OFFSET, 2285
875, ML, 6, OFFSET, 2276
876, ML, 10, OFFSET, 2201
877, ML, 3, OFFSET, 2187
878, ML, 1, OFFSET, 2011
879, ML, 11, OFFSET, 2194
880, ML, 15, OFFSET, 2105
881, ML, 5, OFFSET, 2086
882, ML, 12, OFFSET, 2148
883, ML, 6, OFFSET, 2031
884, ML, 4, OFFSET, 2113
885, ML, 4, OFFSET, 1940
886, ML, 9, OFFSET, 2075
887, ML, 11, OFFSET, 2245
888, ML, 3, OFFSET, 2057
889, ML, 7, OFFSET, 2305
890, ML, 8, OFFSET, 2049
891, ML, 6, OFFSET, 2020
892, ML, 4, OFFSET, 1950
893, ML, 2, OFFSET, 2126
894, ML, 7, OFFSET, 2092
895, ML, 6, OFFSET, 2330
896, ML, 5, OFFSET, 2686
897, ML, 5, OFFSET, 2047
898, ML, 10, OFFSET, 1996
899, ML, 7, OFFSET, 2030
900, ML, 24, OFFSET, 2183
901, ML, 17, OFFSET, 2095
902, ML, 7, OFFSET, 2158
903, ML, 8, OFFSET, 2074
904, ML, 5, OFFSET, 1993
905, ML, 4, OFFSET, 2050
906, ML, 12, OFFSET, 2051
907, ML, 16, OFFSET, 2109
908, ML, 24, OFFSET, 1955
909, ML, 42, OFFSET, 2280
910, ML, 48, OFFSET, 2020
911, ML, 8, OFFSET, 1975
912, ML, 10, OFFSET, 1928
913, ML, 4, OFFSET, 2016
914, ML, 6, OFFSET, 2087
915, ML, 5, OFFSET, 1892
916, ML, 4, OFFSET, 2114
917, ML, 2, OFFSET, 1985
918, ML, 1, OFFSET, 2089
919, ML, 5, OFFSET, 1959
920, ML, 6, OFFSET, 1991
921, ML, 5, OFFSET, 2164
922, ML, 10, OFFSET, 2064
923, ML, 4, OFFSET, 2028
924, ML, 2, OFFSET, 2317
925, ML, 2, OFFSET, 1917
926, ML, 2, OFFSET, 1887
927, ML, 3, OFFSET, 2173
928, ML, 4, OFFSET, 2014
929, ML, 6, OFFSET, 1911
930, ML, 5, OFFSET, 1848
931, ML, 3, OFFSET, 1924
932, ML, 3, OFFSET, 1836
933, ML, 3, OFFSET, 1809
934, ML, 6, OFFSET, 1854
935, ML, 9, OFFSET, 2052
936, ML, 13, OFFSET, 1931
937, ML, 7, OFFSET, 1977
938, ML, 8, OFFSET, 2154
939, ML, 7, OFFSET, 1975
940, ML, 1, OFFSET, 1759
941, ML, 4, OFFSET, 1802
942, ML, 11, OFFSET, 1993
943, ML, 5, OFFSET, 1788
944, ML, 8, OFFSET, 1785
945, ML, 6, OFFSET, 1981
946, ML, 6, OFFSET, 1851
947, ML, 4, OFFSET, 1922
948, ML, 0, OFFSET, 2035
949, ML, 3, OFFSET, 1860
950, ML, 5, OFFSET, 1803
951, ML, 16, OFFSET, 1774
952, ML, 15, OFFSET, 2003
953, ML, 10, OFFSET, 1930
954, ML, 7, OFFSET, 1797
955, ML, 2, OFFSET, 1895
956, ML, 9, OFFSET, 1869
957, ML, 7, OFFSET, 1757
958, ML, 4, OFFSET, 1789
959, ML, 1, OFFSET, 1950
960, ML, 2, OFFSET, 2185
961, ML, 2, OFFSET, 1734
962, ML, 5, OFFSET, 1801
963, ML, 3, OFFSET, 1845
964, ML, 4, OFFSET, 1749
965, ML, 7, OFFSET, 1715
966, ML, 4, OFFSET, 1719
967, ML, 3, OFFSET, 1724
968, ML, 8, OFFSET, 1752
969, ML, 14, OFFSET, 1789
970, ML, 19, OFFSET, 1661
971, ML, 6, OFFSET, 1751
972, ML, 7, OFFSET, 1803
973, ML, 6, OFFSET, 1828
974, ML, 7, OFFSET, 1741
975, ML, 6, OFFSET, 1631
976, ML, 6, OFFSET, 1772
977, ML, 7, OFFSET, 1694
978, ML, 18, OFFSET, 1763
979, ML, 37, OFFSET, 1772
980, ML, 33, OFFSET, 1724
981, ML, 6, OFFSET, 1739
982, ML, 10, OFFSET, 1653
983, ML, 10, OFFSET, 1674
984, ML, 6, OFFSET, 1703
985, ML, 10, OFFSET, 1657
986, ML, 9, OFFSET, 1891
987, ML, 9, OFFSET, 1854
988, ML, 5, OFFSET, 1836
989, ML, 0, OFFSET, 1873
990, ML, 0, OFFSET, 1814
991, ML, 2, OFFSET, 1720
992, ML, 3, OFFSET, 1706
993, ML, 4, OFFSET, 1796
994, ML, 4, OFFSET, 1660
995, ML, 5, OFFSET, 1814
996, ML, 4, OFFSET, 1751
997, ML, 6, OFFSET, 1716
998, ML, 4, OFFSET, 1699
999, ML, 4, OFFSET, 1663
1000, ML, 3, OFFSET, 1799
1001, ML, 3, OFFSET, 1827
1002, ML, 5, OFFSET, 1831
1003, ML, 2, OFFSET, 1626
1004, ML, 2, OFFSET, 1772
1005, ML, 5, OFFSET, 1737
1006, ML, 6, OFFSET, 1603
1007, ML, 5, OFFSET, 1725
1008, ML, 2, OFFSET, 1623
1009, ML, 4, OFFSET, 1769
1010, ML, 3, OFFSET, 1696
1011, ML, 2, OFFSET, 1751
1012, ML, 5, OFFSET, 1796
1013, ML, 3, OFFSET, 1636
1014, ML, 2, OFFSET, 1673
1015, ML, 7, OFFSET, 1655
1016, ML, 4, OFFSET, 1608
1017, ML, 4, OFFSET, 1590
1018, ML, 4, OFFSET, 1711
1019, ML, 2, OFFSET, 1684
1020, ML, 4, OFFSET, 1709
1021, ML, 20, OFFSET, 1734
1022, ML, 15, OFFSET, 1803
1023, ML, 11, OFFSET, 1788
1024, ML, 12, OFFSET, 2059
1025, ML, 16, OFFSET, 1640
1026, ML, 9, OFFSET, 1681
1027, ML, 10, OFFSET, 1702
1028, ML, 9, OFFSET, 1670
1029, ML, 7, OFFSET, 1621
1030, ML, 3, OFFSET, 1730
1031, ML, 4, OFFSET, 1581
1032, ML, 11, OFFSET, 1593
1033, ML, 6, OFFSET, 1562
1034, ML, 1, OFFSET, 1538
1035, ML, 1, OFFSET, 1543
1036, ML, 2, OFFSET, 1563
1037, ML, 3, OFFSET, 1655
1038, ML, 3, OFFSET, 1505
1039, ML, 3, OFFSET, 1666
1040, ML, 11, OFFSET, 1562
1041, ML, 13, OFFSET, 1857
1042, ML, 12, OFFSET, 1540
1043, ML, 6, OFFSET, 1516
1044, ML, 4, OFFSET, 1555
1045, ML, 3, OFFSET, 1656
1046, ML, 5, OFFSET, 1542
1047, ML, 12, OFFSET, 1474
1048, ML, 19, OFFSET, 1505
1049, ML, 32, OFFSET, 1608
1050, ML, 26, OFFSET, 1558
1051, ML, 12, OFFSET, 1536
1052, ML, 11, OFFSET, 1512
1053, ML, 5, OFFSET, 1413
1054, ML, 13, OFFSET, 1501
1055, ML, 13, OFFSET, 1459
1056, ML, 12, OFFSET, 1533
1057, ML, 2, OFFSET, 1544
1058, ML, 2, OFFSET, 1447
1059, ML, 1, OFFSET, 1476
1060, ML, 2, OFFSET, 1394
1061, ML, 3, OFFSET, 1424
1062, ML, 3, OFFSET, 1487
1063, ML, 3, OFFSET, 1545
1064, ML, 4, OFFSET, 1529
1065, ML, 3, OFFSET, 1537
1066, ML, 2, OFFSET, 1491
1067, ML, 2, OFFSET, 1362
1068, ML, 0, OFFSET, 1364
1069, ML, 6, OFFSET, 1371
1070, ML, 10, OFFSET, 1270
1071, ML, 9, OFFSET, 1496
1072, ML, 4, OFFSET, 1445
1073, ML, 3, OFFSET, 1540
1074, ML, 3, OFFSET, 1389
1075, ML, 4, OFFSET, 1370
1076, ML, 8, OFFSET, 1357
1077, ML, 5, OFFSET, 1469
1078, ML, 3, OFFSET, 1334
1079, ML, 4, OFFSET, 1339
1080, ML, 6, OFFSET, 1383
1081, ML, 3, OFFSET, 1386
1082, ML, 3, OFFSET, 1318
1083, ML, 3, OFFSET, 1415
1084, ML, 14, OFFSET, 1325
1085, ML, 2, OFFSET, 1439
1086, ML, 5, OFFSET, 1309
1087, ML, 4, OFFSET, 1466
1088, ML, 2, OFFSET, 1654
1089, ML, 4, OFFSET, 1395
1090, ML, 0, OFFSET, 1366
1091, ML, 0, OFFSET, 1452
1092, ML, 12, OFFSET, 1365
1093, ML, 9, OFFSET, 1323
1094, ML, 8, OFFSET, 1434
1095, ML, 4, OFFSET, 1206
1096, ML, 3, OFFSET, 1252
1097, ML, 7, OFFSET, 1348
1098, ML, 6, OFFSET, 1203
1099, ML, 2, OFFSET, 1310
1100, ML, 6, OFFSET, 1231
1101, ML, 2, OFFSET, 1344
1102, ML, 2, OFFSET, 1389
1103, ML, 2, OFFSET, 1223
1104, ML, 2, OFFSET, 1265
1105, ML, 6, OFFSET, 1335
1106, ML, 10, OFFSET, 1236
1107, ML, 6, OFFSET, 1219
1108, ML, 7, OFFSET, 1280
1109, ML, 6, OFFSET, 1277
1110, ML, 13, OFFSET, 1277
1111, ML, 5, OFFSET, 1230
1112, ML, 6, OFFSET, 1322
1113, ML, 5, OFFSET, 1335
1114, ML, 2, OFFSET, 1302
1115, ML, 3, OFFSET, 1256
1116, ML, 4, OFFSET, 1306
1117, ML, 9, OFFSET, 1278
1118, ML, 15, OFFSET, 1293
1119, ML, 24, OFFSET, 1381
1120, ML, 26, OFFSET, 1210
1121, ML, 13, OFFSET, 1169
1122, ML, 14, OFFSET, 1198
1123, ML, 11, OFFSET, 1133
1124, ML, 5, OFFSET, 1106
1125, ML, 12, OFFSET, 1193
1126, ML, 0, OFFSET, 1213
1127, ML, 4, OFFSET, 1169
1128, ML, 2, OFFSET, 1205
1129, ML, 2, OFFSET, 1100
1130, ML, 7, OFFSET, 1221
1131, ML, 5, OFFSET, 1140
1132, ML, 8, OFFSET, 1106
1133, ML, 25, OFFSET, 1091
1134, ML, 30, OFFSET, 1258
1135, ML, 11, OFFSET, 1171
1136, ML, 98, OFFSET, 1053
1137, ML, 10, OFFSET, 1237
1138, ML, 1, OFFSET, 1119
1139, ML, 6, OFFSET, 1087
1140, ML, 6, OFFSET, 1223
1141, ML, 6, OFFSET, 1157
1142, ML, 5, OFFSET, 1176
1143, ML, 5, OFFSET, 1223
1144, ML, 4, OFFSET, 1163
1145, ML, 0, OFFSET, 1280
1146, ML, 6, OFFSET, 1128
1147, ML, 0, OFFSET, 1171
1148, ML, 3, OFFSET, 1083
1149, ML, 1, OFFSET, 1215
1150, ML, 1, OFFSET, 1040
1151, ML, 0, OFFSET, 1205
1152, ML, 8, OFFSET, 1378
1153, ML, 4, OFFSET, 1085
1154, ML, 7, OFFSET, 1122
1155, ML, 4, OFFSET, 1006
1156, ML, 3, OFFSET, 1154
1157, ML, 0, OFFSET, 1076
1158, ML, 2, OFFSET, 1007
1159, ML, 6, OFFSET, 1090
1160, ML, 5, OFFSET, 1112
1161, ML, 8, OFFSET, 1031
1162, ML, 13, OFFSET, 1024
1163, ML, 10, OFFSET, 1202
1164, ML, 12, OFFSET, 1127
1165, ML, 5, OFFSET, 1261
1166, ML, 3, OFFSET, 1142
1167, ML, 12, OFFSET, 1050
1168, ML, 4, OFFSET, 1093
1169, ML, 0, OFFSET, 1118
1170, ML, 3, OFFSET, 1149
1171, ML, 1, OFFSET, 1010
1172, ML, 4, OFFSET, 1004
1173, ML, 0, OFFSET, 1046
1174, ML, 2, OFFSET, 1107
1175, ML, 5, OFFSET, 1064
1176, ML, 3, OFFSET, 1240
1177, ML, 0, OFFSET, 1121
1178, ML, 5, OFFSET, 1103
1179, ML, 2, OFFSET, 1123
1180, ML, 9, OFFSET, 1178
1181, ML, 8, OFFSET, 1220
1182, ML, 8, OFFSET, 1065
1183, ML, 7, OFFSET, 1224
1184, ML, 3, OFFSET, 1064
1185, ML, 2, OFFSET, 1080
1186, ML, 4, OFFSET, 1001
1187, ML, 8, OFFSET, 1081
1188, ML, 10, OFFSET, 1149
1189, ML, 14, OFFSET, 1061
1190, ML, 22, OFFSET, 1097
1191, ML, 11, OFFSET, 1027
1192, ML, 11, OFFSET, 1066
1193, ML, 8, OFFSET, 1177
1194, ML, 5, OFFSET, 1150
1195, ML, 1, OFFSET, 1013
1196, ML, 0, OFFSET, 994
1197, ML, 7, OFFSET, 894
1198, ML, 8, OFFSET, 1014
1199, ML, 8, OFFSET, 1012
1200, ML, 4, OFFSET, 985
1201, ML, 1, OFFSET, 976
1202, ML, 8, OFFSET, 1008
1203, ML, 9, OFFSET, 1155
1204, ML, 3, OFFSET, 1008
1205, ML, 3, OFFSET, 958
1206, ML, 3, OFFSET, 946
1207, ML, 0, OFFSET, 1036
1208, ML, 1, OFFSET, 1027
1209, ML, 2, OFFSET, 1052
1210, ML, 2, OFFSET, 965
1211, ML, 0, OFFSET, 984
1212, ML, 0, OFFSET, 1002
1213, ML, 0, OFFSET, 1005
1214, ML, 8, OFFSET, 987
1215, ML, 6, OFFSET, 981
1216, ML, 2, OFFSET, 1152
1217, ML, 1, OFFSET, 877
1218, ML, 0, OFFSET, 921
1219, ML, 0, OFFSET, 904
1220, ML, 1, OFFSET, 1152
1221, ML, 0, OFFSET, 945
1222, ML, 0, OFFSET, 864
1223, ML, 0, OFFSET, 955
1224, ML, 3, OFFSET, 960
1225, ML, 3, OFFSET, 1032
1226, ML, 1, OFFSET, 963
1227, ML, 0, OFFSET, 1014
1228, ML, 6, OFFSET, 927
1229, ML, 2, OFFSET, 1003
1230, ML, 9, OFFSET, 961
1231, ML, 7, OFFSET, 909
1232, ML, 11, OFFSET, 989
1233, ML, 10, OFFSET, 1026
1234, ML, 5, OFFSET, 939
1235, ML, 4, OFFSET, 910
1236, ML, 6, OFFSET, 959
1237, ML, 5, OFFSET, 919
1238, ML, 4, OFFSET, 853
1239, ML, 2, OFFSET, 935
1240, ML, 0, OFFSET, 829
1241, ML, 0, OFFSET, 918
1242, ML, 0, OFFSET, 880
1243, ML, 1, OFFSET, 881
1244, ML, 2, OFFSET, 909
1245, ML, 1, OFFSET, 899
1246, ML, 1, OFFSET, 881
1247, ML, 2, OFFSET, 877
1248, ML, 4, OFFSET, 867
1249, ML, 2, OFFSET, 975
1250, ML, 5, OFFSET, 915
1251, ML, 3, OFFSET, 908
1252, ML, 3, OFFSET, 896
1253, ML, 3, OFFSET, 866
1254, ML, 1, OFFSET, 935
1255, ML, 1, OFFSET, 889
1256, ML, 2, OFFSET, 864
1257, ML, 6, OFFSET, 891
1258, ML, 6, OFFSET, 996
1259, ML, 17, OFFSET, 886
1260, ML, 21, OFFSET, 904
1261, ML, 7, OFFSET, 888
1262, ML, 8, OFFSET, 881
1263, ML, 3, OFFSET, 890
1264, ML, 1, OFFSET, 842
1265, ML, 4, OFFSET, 863
1266, ML, 4, OFFSET, 849
1267, ML, 2, OFFSET, 811
1268, ML, 2, OFFSET, 968
1269, ML, 0, OFFSET, 879
1270, ML, 2, OFFSET, 913
1271, ML, 2, OFFSET, 882
1272, ML, 2, OFFSET, 819
1273, ML, 0, OFFSET, 913
1274, ML, 4, OFFSET, 880
1275, ML, 7, OFFSET, 872
1276, ML, 4, OFFSET, 873
1277, ML, 5, OFFSET, 902
1278, ML, 1, OFFSET, 859
1279, ML, 1, OFFSET, 932
1280, ML, 2, OFFSET, 1209
1281, ML, 1, OFFSET, 872
1282, ML, 1, OFFSET, 992
1283, ML, 6, OFFSET, 883
1284, ML, 10, OFFSET, 890
1285, ML, 6, OFFSET, 914
1286, ML, 5, OFFSET, 889
1287, ML, 4, OFFSET, 926
1288, ML, 2, OFFSET, 878
1289, ML, 2, OFFSET, 974
1290, ML, 3, OFFSET, 828
1291, ML, 1, OFFSET, 890
1292, ML, 3, OFFSET, 765
1293, ML, 1, OFFSET, 865
1294, ML, 3, OFFSET, 963
1295, ML, 3, OFFSET, 836
1296, ML, 2, OFFSET, 846
1297, ML, 1, OFFSET, 799
1298, ML, 1, OFFSET, 772
1299, ML, 0, OFFSET, 845
1300, ML, 1, OFFSET, 803
1301, ML, 4, OFFSET, 801
1302, ML, 14, OFFSET, 846
1303, ML, 5, OFFSET, 838
1304, ML, 3, OFFSET, 757
1305, ML, 4, OFFSET, 803
1306, ML, 4, OFFSET, 791
1307, ML, 0, OFFSET, 791
1308, ML, 2, OFFSET, 807
1309, ML, 11, OFFSET, 733
1310, ML, 4, OFFSET, 800
1311, ML, 1, OFFSET, 939
1312, ML, 3, OFFSET, 941
1313, ML, 5, OFFSET, 1030
1314, ML, 3, OFFSET, 951
1315, ML, 1, OFFSET, 813
1316, ML, 1, OFFSET, 822
1317, ML, 0, OFFSET, 904
1318, ML, 1, OFFSET, 891
1319, ML, 4, OFFSET, 875
1320, ML, 4, OFFSET, 1002
1321, ML, 3, OFFSET, 833
1322, ML, 5, OFFSET, 948
1323, ML, 0, OFFSET, 907
1324, ML, 2, OFFSET, 998
1325, ML, 8, OFFSET, 930
1326, ML, 9, OFFSET, 680
1327, ML, 4, OFFSET, 871
1328, ML, 6, OFFSET, 892
1329, ML, 9, OFFSET, 848
1330, ML, 9, OFFSET, 759
1331, ML, 4, OFFSET, 812
1332, ML, 6, OFFSET, 726
1333, ML, 1, OFFSET, 762
1334, ML, 1, OFFSET, 782
1335, ML, 2, OFFSET, 841
1336, ML, 8, OFFSET, 734
1337, ML, 3, OFFSET, 813
1338, ML, 2, OFFSET, 992
1339, ML, 2, OFFSET, 874
1340, ML, 2, OFFSET, 807
1341, ML, 0, OFFSET, 989
1342, ML, 3, OFFSET, 989
1343, ML, 8, OFFSET, 887
1344, ML, 5, OFFSET, 1105
1345, ML, 2, OFFSET, 757
1346, ML, 2, OFFSET, 886
1347, ML, 3, OFFSET, 785
1348, ML, 4, OFFSET, 702
1349, ML, 2, OFFSET, 760
1350, ML, 2, OFFSET, 794
1351, ML, 1, OFFSET, 842
1352, ML, 0, OFFSET, 840
1353, ML, 0, OFFSET, 815
1354, ML, 2, OFFSET, 749
1355, ML, 2, OFFSET, 1058
1356, ML, 2, OFFSET, 943
1357, ML, 7, OFFSET, 802
1358, ML, 5, OFFSET, 915
1359, ML, 3, OFFSET, 921
1360, ML, 1, OFFSET, 811
1361, ML, 0, OFFSET, 788
1362, ML, 2, OFFSET, 794
1363, ML, 0, OFFSET, 940
1364, ML, 2, OFFSET, 841
1365, ML, 7, OFFSET, 730
1366, ML, 5, OFFSET, 823
1367, ML, 6, OFFSET, 928
1368, ML, 5, OFFSET, 900
1369, ML, 0, OFFSET, 748
1370, ML, 1, OFFSET, 684
1371, ML, 5, OFFSET, 719
1372, ML, 14, OFFSET, 799
1373, ML, 3, OFFSET, 791
1374, ML, 2, OFFSET, 674
1375, ML, 7, OFFSET, 728
1376, ML, 2, OFFSET, 756
1377, ML, 0, OFFSET, 732
1378, ML, 0, OFFSET, 645
1379, ML, 1, OFFSET, 769
1380, ML, 1, OFFSET, 715
1381, ML, 1, OFFSET, 856
1382, ML, 5, OFFSET, 1093
1383, ML, 3, OFFSET, 666
1384, ML, 1, OFFSET, 660
1385, ML, 0, OFFSET, 644
1386, ML, 1, OFFSET, 765
1387, ML, 4, OFFSET, 868
1388, ML, 2, OFFSET, 781
1389, ML, 4, OFFSET, 880
1390, ML, 7, OFFSET, 834
1391, ML, 3, OFFSET, 726
1392, ML, 4, OFFSET, 810
1393, ML, 1, OFFSET, 801
1394, ML, 1, OFFSET, 801
1395, ML, 0, OFFSET, 872
1396, ML, 1, OFFSET, 734
1397, ML, 1, OFFSET, 863
1398, ML, 6, OFFSET, 853
1399, ML, 11, OFFSET, 711
1400, ML, 9, OFFSET, 1053
1401, ML, 6, OFFSET, 694
1402, ML, 6, OFFSET, 883
1403, ML, 3, OFFSET, 827
1404, ML, 4, OFFSET, 864
1405, ML, 0, OFFSET, 869
1406, ML, 1, OFFSET, 871
1407, ML, 5, OFFSET, 697
1408, ML, 2, OFFSET, 967
1409, ML, 4, OFFSET, 811
1410, ML, 2, OFFSET, 899
1411, ML, 3, OFFSET, 858
1412, ML, 0, OFFSET, 690
1413, ML, 0, OFFSET, 836
1414, ML, 0, OFFSET, 645
1415, ML, 2, OFFSET, 694
1416, ML, 2, OFFSET, 695
1417, ML, 1, OFFSET, 676
1418, ML, 4, OFFSET, 642
1419, ML, 2, OFFSET, 665
1420, ML, 0, OFFSET, 694
1421, ML, 0, OFFSET, 801
1422, ML, 3, OFFSET, 705
1423, ML, 0, OFFSET, 671
1424, ML, 2, OFFSET, 711
1425, ML, 1, OFFSET, 710
1426, ML, 2, OFFSET, 631
1427, ML, 2, OFFSET, 703
1428, ML, 1, OFFSET, 631
1429, ML, 2, OFFSET, 711
1430, ML, 2, OFFSET, 702
1431, ML, 0, OFFSET, 632
1432, ML, 2, OFFSET, 666
1433, ML, 0, OFFSET, 651
1434, ML, 6, OFFSET, 645
1435, ML, 1, OFFSET, 726
1436, ML, 4, OFFSET, 761
1437, ML, 2, OFFSET, 633
1438, ML, 2, OFFSET, 588
1439, ML, 1, OFFSET, 688
1440, ML, 1, OFFSET, 606
1441, ML, 0, OFFSET, 571
1442, ML, 3, OFFSET, 615
1443, ML, 2, OFFSET, 671
1444, ML, 0, OFFSET, 602
1445, ML, 0, OFFSET, 682
1446, ML, 0, OFFSET, 699
1447, ML, 0, OFFSET, 671
1448, ML, 0, OFFSET, 649
1449, ML, 1, OFFSET, 621
1450, ML, 0, OFFSET, 672
1451, ML, 0, OFFSET, 622
1452, ML, 1, OFFSET, 695
1453, ML, 0, OFFSET, 646
1454, ML, 1, OFFSET, 625
1455, ML, 2, OFFSET, 613
1456, ML, 1, OFFSET, 602
1457, ML, 0, OFFSET, 666
1458, ML, 1, OFFSET, 594
1459, ML, 3, OFFSET, 632
1460, ML, 3, OFFSET, 747
1461, ML, 1, OFFSET, 538
1462, ML, 3, OFFSET, 620
1463, ML, 2, OFFSET, 637
1464, ML, 0, OFFSET, 646
1465, ML, 0, OFFSET, 636
1466, ML, 1, OFFSET, 596
1467, ML, 5, OFFSET, 654
1468, ML, 6, OFFSET, 575
1469, ML, 8, OFFSET, 651
1470, ML, 4, OFFSET, 704
1471, ML, 2, OFFSET, 603
1472, ML, 2, OFFSET, 637
1473, ML, 3, OFFSET, 646
1474, ML, 1, OFFSET, 578
1475, ML, 2, OFFSET, 624
1476, ML, 1, OFFSET, 604
1477, ML, 3, OFFSET, 639
1478, ML, 2, OFFSET, 567
1479, ML, 1, OFFSET, 611
1480, ML, 2, OFFSET, 540
1481, ML, 3, OFFSET, 629
1482, ML, 4, OFFSET, 571
1483, ML, 0, OFFSET, 568
1484, ML, 1, OFFSET, 588
1485, ML, 4, OFFSET, 574
1486, ML, 5, OFFSET, 608
1487, ML, 1, OFFSET, 597
1488, ML, 4, OFFSET, 556
1489, ML, 3, OFFSET, 610
1490, ML, 0, OFFSET, 558
1491, ML, 0, OFFSET, 635
1492, ML, 2, OFFSET, 593
1493, ML, 5, OFFSET, 568
1494, ML, 5, OFFSET, 597
1495, ML, 4, OFFSET, 540
1496, ML, 1, OFFSET, 573
1497, ML, 1, OFFSET, 511
1498, ML, 1, OFFSET, 584
1499, ML, 0, OFFSET, 508
1500, ML, 1, OFFSET, 589
1501, ML, 2, OFFSET, 545
1502, ML, 1, OFFSET, 586
1503, ML, 1, OFFSET, 601
1504, ML, 1, OFFSET, 616
1505, ML, 0, OFFSET, 556
1506, ML, 0, OFFSET, 602
1507, ML, 0, OFFSET, 564
1508, ML, 1, OFFSET, 648
1509, ML, 2, OFFSET, 568
1510, ML, 1, OFFSET, 552
1511, ML, 3, OFFSET, 551
1512, ML, 6, OFFSET, 548
1513, ML, 8, OFFSET, 600
1514, ML, 5, OFFSET, 541
1515, ML, 3, OFFSET, 595
1516, ML, 2, OFFSET, 506
1517, ML, 1, OFFSET, 612
1518, ML, 5, OFFSET, 574
1519, ML, 6, OFFSET, 573
1520, ML, 6, OFFSET, 624
1521, ML, 1, OFFSET, 582
1522, ML, 2, OFFSET, 548
1523, ML, 0, OFFSET, 524
1524, ML, 0, OFFSET, 581
1525, ML, 0, OFFSET, 495
1526, ML, 1, OFFSET, 513
1527, ML, 0, OFFSET, 572
1528, ML, 3, OFFSET, 550
1529, ML, 3, OFFSET, 522
1530, ML, 7, OFFSET, 549
1531, ML, 4, OFFSET, 548
